timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1708703720925,489,B_2-134,200,OK,Thread Group 1-64,text,true,,2492,684,100,100,https://blazedemo.com/purchase.php,475,0,0
1708703716874,454,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,2540,684,100,100,null,0,4086,0
1708703720961,454,B_2-134,200,OK,Thread Group 1-7,text,true,,2540,684,100,100,https://blazedemo.com/purchase.php,454,0,0
1708703716920,422,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-37,,true,,2564,684,100,100,null,0,4084,0
1708703721005,422,B_2-134,200,OK,Thread Group 1-37,text,true,,2564,684,100,100,https://blazedemo.com/purchase.php,418,0,0
1708703717107,450,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-75,,true,,2484,684,100,100,null,0,4010,0
1708703721118,450,B_2-134,200,OK,Thread Group 1-75,text,true,,2484,684,100,100,https://blazedemo.com/purchase.php,449,0,0
1708703717156,403,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-57,,true,,2490,684,100,100,null,0,4026,0
1708703721182,403,B_2-134,200,OK,Thread Group 1-57,text,true,,2490,684,100,100,https://blazedemo.com/purchase.php,400,0,0
1708703717106,415,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,2511,684,100,100,null,0,4077,0
1708703721183,415,B_2-134,200,OK,Thread Group 1-5,text,true,,2511,684,100,100,https://blazedemo.com/purchase.php,415,0,0
1708703717181,402,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-82,,true,,2554,684,100,100,null,0,4030,0
1708703721212,402,B_2-134,200,OK,Thread Group 1-82,text,true,,2554,684,100,100,https://blazedemo.com/purchase.php,401,0,0
1708703717137,474,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-86,,true,,2662,684,100,100,null,0,4017,0
1708703721155,474,B_2-134,200,OK,Thread Group 1-86,text,true,,2662,684,100,100,https://blazedemo.com/purchase.php,473,0,0
1708703717122,422,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-87,,true,,2540,684,100,100,null,0,4084,0
1708703721207,422,B_2-134,200,OK,Thread Group 1-87,text,true,,2540,684,100,100,https://blazedemo.com/purchase.php,422,0,0
1708703717073,507,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-79,,true,,2682,684,100,100,null,0,4048,0
1708703721122,507,B_2-134,200,OK,Thread Group 1-79,text,true,,2682,684,100,100,https://blazedemo.com/purchase.php,507,0,0
1708703717164,478,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-95,,true,,2669,684,100,100,null,0,4001,0
1708703721166,478,B_2-134,200,OK,Thread Group 1-95,text,true,,2669,684,100,100,https://blazedemo.com/purchase.php,477,0,0
1708703717122,491,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-72,,true,,2589,684,100,100,null,0,4041,0
1708703717165,485,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-76,,true,,2590,684,100,100,null,0,4004,0
1708703721170,485,B_2-134,200,OK,Thread Group 1-76,text,true,,2590,684,100,100,https://blazedemo.com/purchase.php,485,0,0
1708703721164,491,B_2-134,200,OK,Thread Group 1-72,text,true,,2589,684,100,100,https://blazedemo.com/purchase.php,491,0,0
1708703717210,388,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-43,,true,,2547,684,100,100,null,0,4077,0
1708703721288,388,B_2-134,200,OK,Thread Group 1-43,text,true,,2547,684,100,100,https://blazedemo.com/purchase.php,382,0,0
1708703717122,470,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,2511,684,100,100,null,0,4088,0
1708703721211,470,B_2-134,200,OK,Thread Group 1-1,text,true,,2511,684,100,100,https://blazedemo.com/purchase.php,467,0,0
1708703717181,454,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-14,,true,,2637,684,100,100,null,0,4051,0
1708703721233,454,B_2-134,200,OK,Thread Group 1-14,text,true,,2637,684,100,100,https://blazedemo.com/purchase.php,449,0,0
1708703717196,433,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-100,,true,,2647,684,100,100,null,0,4058,0
1708703721255,433,B_2-134,200,OK,Thread Group 1-100,text,true,,2647,684,100,100,https://blazedemo.com/purchase.php,431,0,0
1708703717257,426,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-24,,true,,2549,684,100,100,null,0,4011,0
1708703721269,426,B_2-134,200,OK,Thread Group 1-24,text,true,,2549,684,100,100,https://blazedemo.com/purchase.php,421,0,0
1708703717286,390,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-73,,true,,2675,684,100,100,null,0,4041,0
1708703721328,390,B_2-134,200,OK,Thread Group 1-73,text,true,,2675,684,100,100,https://blazedemo.com/purchase.php,386,0,0
1708703717311,397,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-51,,true,,2442,684,100,100,null,0,4020,0
1708703721331,397,B_2-134,200,OK,Thread Group 1-51,text,true,,2442,684,100,100,https://blazedemo.com/purchase.php,387,0,0
1708703717316,392,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-85,,true,,2627,684,100,100,null,0,4020,0
1708703721336,392,B_2-134,200,OK,Thread Group 1-85,text,true,,2627,684,100,100,https://blazedemo.com/purchase.php,382,0,0
1708703717257,429,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-71,,true,,2518,684,100,100,null,0,4046,0
1708703721303,429,B_2-134,200,OK,Thread Group 1-71,text,true,,2518,684,100,100,https://blazedemo.com/purchase.php,427,0,0
1708703717316,414,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-28,,true,,2653,684,100,100,null,0,4008,0
1708703721324,414,B_2-134,200,OK,Thread Group 1-28,text,true,,2653,684,100,100,https://blazedemo.com/purchase.php,413,0,0
1708703717271,463,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-21,,true,,2500,684,100,100,null,0,4028,0
1708703721300,463,B_2-134,200,OK,Thread Group 1-21,text,true,,2500,684,100,100,https://blazedemo.com/purchase.php,461,0,0
1708703717329,455,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-46,,true,,2482,684,100,100,null,0,4046,0
1708703721375,455,B_2-134,200,OK,Thread Group 1-46,text,true,,2482,684,100,100,https://blazedemo.com/purchase.php,455,0,0
1708703717329,422,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,2596,684,100,100,null,0,4088,0
1708703721417,422,B_2-134,200,OK,Thread Group 1-8,text,true,,2596,684,100,100,https://blazedemo.com/purchase.php,419,0,0
1708703717330,429,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-22,,true,,2664,684,100,100,null,0,4085,0
1708703721415,429,B_2-134,200,OK,Thread Group 1-22,text,true,,2664,684,100,100,https://blazedemo.com/purchase.php,426,0,0
1708703717360,407,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-44,,true,,2619,684,100,100,null,0,4094,0
1708703721454,407,B_2-134,200,OK,Thread Group 1-44,text,true,,2619,684,100,100,https://blazedemo.com/purchase.php,406,0,0
1708703717286,519,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-42,,true,,2525,684,100,100,null,0,4058,0
1708703721344,519,B_2-134,200,OK,Thread Group 1-42,text,true,,2525,684,100,100,https://blazedemo.com/purchase.php,519,0,0
1708703717454,392,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-50,,true,,2546,684,100,100,null,0,4029,0
1708703721484,392,B_2-134,200,OK,Thread Group 1-50,text,true,,2546,684,100,100,https://blazedemo.com/purchase.php,391,0,0
1708703717360,508,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-32,,true,,2572,684,100,100,null,0,4016,0
1708703721376,508,B_2-134,200,OK,Thread Group 1-32,text,true,,2572,684,100,100,https://blazedemo.com/purchase.php,508,0,0
1708703717491,396,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-29,,true,,2668,684,100,100,null,0,4009,0
1708703721501,396,B_2-134,200,OK,Thread Group 1-29,text,true,,2668,684,100,100,https://blazedemo.com/purchase.php,388,0,0
1708703717352,511,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-33,,true,,2562,684,100,100,null,0,4033,0
1708703721386,511,B_2-134,200,OK,Thread Group 1-33,text,true,,2562,684,100,100,https://blazedemo.com/purchase.php,511,0,0
1708703717299,519,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-19,,true,,2591,684,100,100,null,0,4087,0
1708703721387,519,B_2-134,200,OK,Thread Group 1-19,text,true,,2591,684,100,100,https://blazedemo.com/purchase.php,517,0,0
1708703717367,556,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-96,,true,,2523,684,100,100,null,0,4042,0
1708703721410,556,B_2-134,200,OK,Thread Group 1-96,text,true,,2523,684,100,100,https://blazedemo.com/purchase.php,555,0,0
1708703717505,414,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-15,,true,,2627,684,100,100,null,0,4061,0
1708703717440,475,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-70,,true,,2452,684,100,100,null,0,4065,0
1708703721567,414,B_2-134,200,OK,Thread Group 1-15,text,true,,2627,684,100,100,https://blazedemo.com/purchase.php,413,0,0
1708703721506,475,B_2-134,200,OK,Thread Group 1-70,text,true,,2452,684,100,100,https://blazedemo.com/purchase.php,474,0,0
1708703717512,408,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-40,,true,,2663,684,100,100,null,0,4074,0
1708703721587,408,B_2-134,200,OK,Thread Group 1-40,text,true,,2663,684,100,100,https://blazedemo.com/purchase.php,405,0,0
1708703717429,522,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-90,,true,,2508,684,100,100,null,0,4059,0
1708703721488,522,B_2-134,200,OK,Thread Group 1-90,text,true,,2508,684,100,100,https://blazedemo.com/purchase.php,522,0,0
1708703717355,639,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-49,,true,,2458,684,100,100,null,0,4075,0
1708703721430,639,B_2-134,200,OK,Thread Group 1-49,text,true,,2458,684,100,100,https://blazedemo.com/purchase.php,626,0,0
1708703717600,409,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-53,,true,,2664,684,100,100,null,0,4077,0
1708703721677,409,B_2-134,200,OK,Thread Group 1-53,text,true,,2664,684,100,100,https://blazedemo.com/purchase.php,406,0,0
1708703717562,532,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-65,,true,,2611,684,100,100,null,0,4007,0
1708703721569,532,B_2-134,200,OK,Thread Group 1-65,text,true,,2611,684,100,100,https://blazedemo.com/purchase.php,532,0,0
1708703717469,614,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-80,,true,,2448,684,100,100,null,0,4030,0
1708703721500,614,B_2-134,200,OK,Thread Group 1-80,text,true,,2448,684,100,100,https://blazedemo.com/purchase.php,612,0,0
1708703717592,507,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,2443,684,100,100,null,0,4016,0
1708703721609,507,B_2-134,200,OK,Thread Group 1-6,text,true,,2443,684,100,100,https://blazedemo.com/purchase.php,504,0,0
1708703717622,409,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-83,,true,,2572,684,100,100,null,0,4088,0
1708703717496,542,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-48,,true,,2523,684,100,100,null,0,4081,0
1708703721578,542,B_2-134,200,OK,Thread Group 1-48,text,true,,2523,684,100,100,https://blazedemo.com/purchase.php,535,0,0
1708703721711,409,B_2-134,200,OK,Thread Group 1-83,text,true,,2572,684,100,100,https://blazedemo.com/purchase.php,403,0,0
1708703717515,531,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-93,,true,,2605,684,100,100,null,0,4081,0
1708703717534,498,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-66,,true,,2685,684,100,100,null,0,4095,0
1708703721597,531,B_2-134,200,OK,Thread Group 1-93,text,true,,2605,684,100,100,https://blazedemo.com/purchase.php,531,0,0
1708703721630,498,B_2-134,200,OK,Thread Group 1-66,text,true,,2685,684,100,100,https://blazedemo.com/purchase.php,498,0,0
1708703717669,414,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-18,,true,,2571,684,100,100,null,0,4073,0
1708703717727,424,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-63,,true,,2661,684,100,100,null,0,4005,0
1708703721743,414,B_2-134,200,OK,Thread Group 1-18,text,true,,2571,684,100,100,https://blazedemo.com/purchase.php,409,0,0
1708703721733,424,B_2-134,200,OK,Thread Group 1-63,text,true,,2661,684,100,100,https://blazedemo.com/purchase.php,419,0,0
1708703717528,622,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-54,,true,,2525,684,100,100,null,0,4014,0
1708703721543,622,B_2-134,200,OK,Thread Group 1-54,text,true,,2525,684,100,100,https://blazedemo.com/purchase.php,618,0,0
1708703717470,630,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-84,,true,,2539,684,100,100,null,0,4076,0
1708703721547,630,B_2-134,200,OK,Thread Group 1-84,text,true,,2539,684,100,100,https://blazedemo.com/purchase.php,625,0,0
1708703717696,408,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-23,,true,,2637,684,100,100,null,0,4083,0
1708703721780,408,B_2-134,200,OK,Thread Group 1-23,text,true,,2637,684,100,100,https://blazedemo.com/purchase.php,402,0,0
1708703717592,577,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-99,,true,,2454,684,100,100,null,0,4058,0
1708703721651,577,B_2-134,200,OK,Thread Group 1-99,text,true,,2454,684,100,100,https://blazedemo.com/purchase.php,576,0,0
1708703717772,429,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-88,,true,,2465,684,100,100,null,0,4028,0
1708703721800,429,B_2-134,200,OK,Thread Group 1-88,text,true,,2465,684,100,100,https://blazedemo.com/purchase.php,427,0,0
1708703717721,508,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-98,,true,,2598,684,100,100,null,0,4006,0
1708703721727,508,B_2-134,200,OK,Thread Group 1-98,text,true,,2598,684,100,100,https://blazedemo.com/purchase.php,507,0,0
1708703717763,415,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-41,,true,,2635,684,100,100,null,0,4067,0
1708703721830,415,B_2-134,200,OK,Thread Group 1-41,text,true,,2635,684,100,100,https://blazedemo.com/purchase.php,414,0,0
1708703717727,443,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-35,,true,,2513,684,100,100,null,0,4077,0
1708703721804,443,B_2-134,200,OK,Thread Group 1-35,text,true,,2513,684,100,100,https://blazedemo.com/purchase.php,441,0,0
1708703717728,502,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-58,,true,,2504,684,100,100,null,0,4058,0
1708703717606,674,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-36,,true,,2694,684,100,100,null,0,4008,0
1708703721615,674,B_2-134,200,OK,Thread Group 1-36,text,true,,2694,684,100,100,https://blazedemo.com/purchase.php,673,0,0
1708703721786,502,B_2-134,200,OK,Thread Group 1-58,text,true,,2504,684,100,100,https://blazedemo.com/purchase.php,479,0,0
1708703717861,399,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-92,,true,,2547,684,100,100,null,0,4042,0
1708703721903,399,B_2-134,200,OK,Thread Group 1-92,text,true,,2547,684,100,100,https://blazedemo.com/purchase.php,399,0,0
1708703717876,415,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-39,,true,,2447,684,100,100,null,0,4026,0
1708703717819,422,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-78,,true,,2652,684,100,100,null,0,4076,0
1708703721902,415,B_2-134,200,OK,Thread Group 1-39,text,true,,2447,684,100,100,https://blazedemo.com/purchase.php,415,0,0
1708703721895,422,B_2-134,200,OK,Thread Group 1-78,text,true,,2652,684,100,100,https://blazedemo.com/purchase.php,422,0,0
1708703717780,516,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,2485,684,100,100,null,0,4036,0
1708703721816,516,B_2-134,200,OK,Thread Group 1-10,text,true,,2485,684,100,100,https://blazedemo.com/purchase.php,516,0,0
1708703717865,443,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-38,,true,,2635,684,100,100,null,0,4038,0
1708703721904,443,B_2-134,200,OK,Thread Group 1-38,text,true,,2635,684,100,100,https://blazedemo.com/purchase.php,428,0,0
1708703717766,496,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-61,,true,,2513,684,100,100,null,0,4084,0
1708703721851,496,B_2-134,200,OK,Thread Group 1-61,text,true,,2513,684,100,100,https://blazedemo.com/purchase.php,496,0,0
1708703717492,826,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-20,,true,,2611,684,100,100,null,0,4044,0
1708703721536,826,B_2-134,200,OK,Thread Group 1-20,text,true,,2611,684,100,100,https://blazedemo.com/purchase.php,826,0,0
1708703717339,949,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-11,,true,,2638,684,100,100,null,0,4074,0
1708703721413,949,B_2-134,200,OK,Thread Group 1-11,text,true,,2638,684,100,100,https://blazedemo.com/purchase.php,949,0,0
1708703717844,508,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,2449,684,100,100,null,0,4010,0
1708703721854,508,B_2-134,200,OK,Thread Group 1-9,text,true,,2449,684,100,100,https://blazedemo.com/purchase.php,508,0,0
1708703717768,520,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-67,,true,,2444,684,100,100,null,0,4089,0
1708703721858,520,B_2-134,200,OK,Thread Group 1-67,text,true,,2444,684,100,100,https://blazedemo.com/purchase.php,505,0,0
1708703717469,870,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-59,,true,,2516,684,100,100,null,0,4039,0
1708703721509,870,B_2-134,200,OK,Thread Group 1-59,text,true,,2516,684,100,100,https://blazedemo.com/purchase.php,869,0,0
1708703717913,445,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-69,,true,,2611,684,100,100,null,0,4034,0
1708703721948,445,B_2-134,200,OK,Thread Group 1-69,text,true,,2611,684,100,100,https://blazedemo.com/purchase.php,431,0,0
1708703717913,397,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-89,,true,,2490,684,100,100,null,0,4083,0
1708703721997,397,B_2-134,200,OK,Thread Group 1-89,text,true,,2490,684,100,100,https://blazedemo.com/purchase.php,396,0,0
1708703717921,402,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-47,,true,,2578,684,100,100,null,0,4084,0
1708703722006,402,B_2-134,200,OK,Thread Group 1-47,text,true,,2578,684,100,100,https://blazedemo.com/purchase.php,402,0,0
1708703717661,729,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-16,,true,,2567,684,100,100,null,0,4064,0
1708703721725,729,B_2-134,200,OK,Thread Group 1-16,text,true,,2567,684,100,100,https://blazedemo.com/purchase.php,729,0,0
1708703717531,921,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-74,,true,,2612,684,100,100,null,0,4031,0
1708703717515,907,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-62,,true,,2586,684,100,100,null,0,4061,0
1708703721563,921,B_2-134,200,OK,Thread Group 1-74,text,true,,2612,684,100,100,https://blazedemo.com/purchase.php,921,0,0
1708703721577,907,B_2-134,200,OK,Thread Group 1-62,text,true,,2586,684,100,100,https://blazedemo.com/purchase.php,907,0,0
1708703717622,793,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,2622,684,100,100,null,0,4083,0
1708703717484,954,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-26,,true,,2461,684,100,100,null,0,4060,0
1708703721706,793,B_2-134,200,OK,Thread Group 1-3,text,true,,2622,684,100,100,https://blazedemo.com/purchase.php,793,0,0
1708703721545,954,B_2-134,200,OK,Thread Group 1-26,text,true,,2461,684,100,100,https://blazedemo.com/purchase.php,954,0,0
1708703717622,858,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-30,,true,,2624,684,100,100,null,0,4033,0
1708703721655,858,B_2-134,200,OK,Thread Group 1-30,text,true,,2624,684,100,100,https://blazedemo.com/purchase.php,850,0,0
1708703717683,800,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-77,,true,,2609,684,100,100,null,0,4061,0
1708703721745,800,B_2-134,200,OK,Thread Group 1-77,text,true,,2609,684,100,100,https://blazedemo.com/purchase.php,398,0,0
1708703717562,927,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-68,,true,,2588,684,100,100,null,0,4055,0
1708703721618,927,B_2-134,200,OK,Thread Group 1-68,text,true,,2588,684,100,100,https://blazedemo.com/purchase.php,927,0,0
1708703718102,450,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-34,,true,,2446,684,100,100,null,0,4038,0
1708703722140,450,B_2-134,200,OK,Thread Group 1-34,text,true,,2446,684,100,100,https://blazedemo.com/purchase.php,437,0,0
1708703717955,603,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-91,,true,,2629,684,100,100,null,0,4032,0
1708703721988,603,B_2-134,200,OK,Thread Group 1-91,text,true,,2629,684,100,100,https://blazedemo.com/purchase.php,603,0,0
1708703717426,1101,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-55,,true,,2473,684,100,100,null,0,4078,0
1708703721504,1101,B_2-134,200,OK,Thread Group 1-55,text,true,,2473,684,100,100,https://blazedemo.com/purchase.php,635,0,0
1708703717842,776,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-52,,true,,2525,684,100,100,null,0,4002,0
1708703717866,704,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-94,,true,,2659,684,100,100,null,0,4050,0
1708703721845,776,B_2-134,200,OK,Thread Group 1-52,text,true,,2525,684,100,100,https://blazedemo.com/purchase.php,776,0,0
1708703721917,704,B_2-134,200,OK,Thread Group 1-94,text,true,,2659,684,100,100,https://blazedemo.com/purchase.php,704,0,0
1708703717777,820,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-45,,true,,2452,684,100,100,null,0,4038,0
1708703721816,820,B_2-134,200,OK,Thread Group 1-45,text,true,,2452,684,100,100,https://blazedemo.com/purchase.php,820,0,0
1708703718172,434,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,2471,684,100,100,null,0,4051,0
1708703722224,434,B_2-134,200,OK,Thread Group 1-2,text,true,,2471,684,100,100,https://blazedemo.com/purchase.php,434,0,0
1708703717899,731,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-17,,true,,2493,684,100,100,null,0,4051,0
1708703721951,731,B_2-134,200,OK,Thread Group 1-17,text,true,,2493,684,100,100,https://blazedemo.com/purchase.php,731,0,0
1708703718217,429,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-13,,true,,2580,684,100,100,null,0,4049,0
1708703722267,429,B_2-134,200,OK,Thread Group 1-13,text,true,,2580,684,100,100,https://blazedemo.com/purchase.php,415,0,0
1708703717750,890,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-97,,true,,2621,684,100,100,null,0,4055,0
1708703721806,890,B_2-134,200,OK,Thread Group 1-97,text,true,,2621,684,100,100,https://blazedemo.com/purchase.php,890,0,0
1708703718329,417,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-12,,true,,2521,684,100,100,null,0,4053,0
1708703722383,417,B_2-134,200,OK,Thread Group 1-12,text,true,,2521,684,100,100,https://blazedemo.com/purchase.php,407,0,0
1708703717728,1060,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-31,,true,,2665,684,100,100,null,0,4071,0
1708703721799,1060,B_2-134,200,OK,Thread Group 1-31,text,true,,2665,684,100,100,https://blazedemo.com/purchase.php,655,0,0
1708703718410,398,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-56,,true,,2666,684,100,100,null,0,4069,0
1708703722480,398,B_2-134,200,OK,Thread Group 1-56,text,true,,2666,684,100,100,https://blazedemo.com/purchase.php,393,0,0
1708703718456,417,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-81,,true,,2484,684,100,100,null,0,4019,0
1708703722476,417,B_2-134,200,OK,Thread Group 1-81,text,true,,2484,684,100,100,https://blazedemo.com/purchase.php,411,0,0
1708703718424,409,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,2471,684,100,100,null,0,4086,0
1708703722510,409,B_2-134,200,OK,Thread Group 1-4,text,true,,2471,684,100,100,https://blazedemo.com/purchase.php,409,0,0
1708703718599,418,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-27,,true,,2507,684,100,100,null,0,4066,0
1708703722666,418,B_2-134,200,OK,Thread Group 1-27,text,true,,2507,684,100,100,https://blazedemo.com/purchase.php,418,0,0
1708703720165,393,B_2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-25,,true,,2657,684,100,100,null,0,4030,0
1708703724196,393,B_2-134,200,OK,Thread Group 1-25,text,true,,2657,684,100,100,https://blazedemo.com/purchase.php,391,0,0
1708703721348,410,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-60,,true,,2360,794,100,100,null,0,10063,0
1708703731410,410,B_3-168,200,OK,Thread Group 1-60,text,true,,2360,794,100,100,https://blazedemo.com/confirmation.php,408,0,0
1708703721415,402,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-64,,true,,2273,794,99,99,null,0,10048,0
1708703731463,402,B_3-168,200,OK,Thread Group 1-64,text,true,,2273,794,99,99,https://blazedemo.com/confirmation.php,401,0,0
1708703721427,434,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-37,,true,,2476,794,98,98,null,0,10036,0
1708703731463,434,B_3-168,200,OK,Thread Group 1-37,text,true,,2476,794,98,98,https://blazedemo.com/confirmation.php,433,0,0
1708703721416,507,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,2284,794,97,97,null,0,10085,0
1708703731501,507,B_3-168,200,OK,Thread Group 1-7,text,true,,2284,794,97,97,https://blazedemo.com/confirmation.php,501,0,0
1708703721599,445,B_3,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,2427,794,96,96,null,0,10003,0
